,País,Año,Registro,Clasificacion,Clase,Modo_de_acción,Grupo_Químico,I.A.,Marca,Concentración,Grupo_importador,Importador,Aduana,Transporte,País_Origen,País_procedencia,Cantidad,Unidad,CIF_US$,CIF_Q,Precio,Fecha,Mes,Grupo_fabricante/Offshore,Fabricante/Offshore,Timbres,Estado,Documento_Imp.,Cantidad_320,Cantidad_-1
2624,6425,2019,2,5406,2239,627,532,413,80,81,335,43,62,1993,399,1240,17000.0,3872,53380.0,412288.97,3.14,2019-01-29,695,147,146,542.0,Líquido,1,17000.0,17000.0
2625,6425,2019,2,5406,2239,627,532,413,80,81,335,43,62,1993,399,1240,17000.0,3872,53380.0,414148.2,3.14,2019-02-08,579,147,146,544.0,Líquido,1,17000.0,17000.0
2626,6425,2019,5,5406,2239,627,532,413,80,81,335,71,62,1993,399,1240,17000.0,3872,61370.0,473054.08,3.61,2019-07-12,705,147,146,603.0,Líquido,1,17000.0,17000.0
2627,6425,2019,5,5406,2239,627,532,413,80,81,335,71,62,1993,399,1240,17000.0,3872,61370.0,473054.08,3.61,2019-07-12,705,147,146,603.0,Líquido,1,17000.0,17000.0
2628,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2629,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2630,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2631,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2632,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2633,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2634,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2635,6425,2019,8,5406,2239,627,532,413,8,350,371,231,1126,1993,399,1240,20000.0,2485,53600.0,410827.92,2.68,2019-08-06,592,313,311,541.0,Sólido,1,20000.0,20000.0
2636,6425,2019,3,5406,2239,627,532,413,33,350,601,504,1126,1993,339,1240,13440.0,2485,47040.0,364459.33,3.5,2019-02-15,579,147,146,495.0,Sólido,1,13440.0,13440.0
2637,6425,2019,3,5406,2239,627,532,413,33,350,601,504,1126,1993,339,1240,13440.0,2485,47040.0,359777.44,3.5,2019-07-25,705,147,146,490.0,Sólido,1,13440.0,13440.0
2638,6425,2019,2,5406,2239,627,532,413,33,350,34,34,1126,1993,339,1240,13000.0,2485,41900.0,322871.34,3.223076923076923,2019-06-13,616,147,146,453.0,Sólido,1,13000.0,13000.0
2639,6425,2019,2,5406,2239,627,532,413,33,350,34,34,1126,1993,339,1240,1300.0,2485,4190.0,32287.13,3.223076923076923,2019-06-13,616,147,146,95.0,Sólido,1,1300.0,1300.0
2640,6425,2019,3,5406,2239,627,532,413,33,350,601,504,1126,1993,339,1240,13440.0,2485,47040.0,361229.57,3.5,2019-03-29,513,147,146,491.0,Sólido,1,13440.0,13440.0
2641,6425,2019,16,5406,2239,627,532,413,16,350,601,504,1126,1993,702,1240,4000.0,2485,14800.0,113235.84,3.7,2019-07-24,705,147,146,243.0,Sólido,1,4000.0,4000.0
2642,6425,2019,16,5406,2239,627,532,413,16,350,601,504,1126,1993,702,1240,4000.0,2485,14800.0,113652.16,3.7,2019-03-29,513,147,146,244.0,Sólido,1,4000.0,4000.0
2643,6425,2019,16,5406,2239,627,532,413,16,350,601,504,1126,1993,702,1240,5400.0,2485,19980.0,152918.33,3.7,2019-05-15,818,147,146,283.0,Sólido,1,5400.0,5400.0
2644,6425,2019,2,5406,2239,627,532,413,3,350,8,8,1126,1993,339,1240,2400.0,2485,7680.0,58888.32,3.2,2019-07-19,705,147,146,150.0,Sólido,1,2400.0,2400.0
2645,6425,2019,1,5406,2239,627,532,413,80,81,601,504,1126,1993,339,1240,5760.0,2485,18144.0,140483.73,3.15,2019-02-15,579,147,146,271.0,Sólido,1,5760.0,5760.0
2646,6425,2019,1,5406,2239,627,532,413,3,350,601,9,1126,1993,339,1240,16000.0,2485,52800.0,404317.58,3.3,2019-07-31,705,147,146,537.0,Sólido,1,16000.0,16000.0
2647,6425,2019,2,5406,2239,627,532,413,3,3,52,2,1126,1993,399,1240,7020.0,3872,15795.0,121161.87,2.25,2019-07-16,705,61,59,255.0,Líquido,1,7020.0,7020.0
2648,6425,2019,2,5406,2239,627,532,413,3,3,52,2,1126,1993,399,1240,5940.0,3872,13424.4,103398.49,2.26,2019-06-24,616,61,59,233.0,Líquido,1,5940.0,5940.0
2649,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,52650.0,404368.32,3.75,2019-04-02,611,61,59,534.0,Líquido,1,14040.0,14040.0
2650,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,52650.0,403896.58,3.75,2019-08-20,592,61,59,534.0,Líquido,1,14040.0,14040.0
2651,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,50544.0,390715.23,3.6,2019-01-07,695,61,59,521.0,Líquido,1,14040.0,14040.0
2652,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,50544.0,390715.23,3.6,2019-01-07,695,61,59,521.0,Líquido,1,14040.0,14040.0
2653,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,50544.0,390715.23,3.6,2019-01-07,695,61,59,521.0,Líquido,1,14040.0,14040.0
2654,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,52650.0,408112.79,3.75,2019-02-11,579,61,59,539.0,Líquido,1,14040.0,14040.0
2655,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14496.0,3872,54496.8,422428.13,3.7594370860927153,2019-02-11,579,61,59,553.0,Líquido,1,14496.0,14496.0
2656,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,52650.0,405838.31,3.75,2019-07-02,705,61,59,536.0,Líquido,1,14040.0,14040.0
2657,6425,2019,46,5406,2239,627,532,413,51,188,335,52,1126,1993,399,1240,14040.0,3872,52650.0,404273.02,3.75,2019-07-15,705,61,59,535.0,Líquido,1,14040.0,14040.0
2658,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,7020.0,3872,26325.0,201936.44,3.75,2019-07-16,705,61,59,355.0,Líquido,1,7020.0,7020.0
2659,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,18000.0,3872,67500.0,516451.28,3.75,2019-07-25,705,61,59,650.0,Líquido,1,18000.0,18000.0
2660,6425,2019,46,5406,2239,627,532,413,51,188,335,52,1126,1993,399,1240,18000.0,3872,67500.0,520391.25,3.75,2019-06-07,616,61,59,651.0,Líquido,1,18000.0,18000.0
2661,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,52650.0,405070.67,3.75,2019-06-13,616,61,59,536.0,Líquido,1,14040.0,14040.0
2662,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,8100.0,3872,30375.0,233956.76,3.75,2019-06-24,616,61,59,364.0,Líquido,1,8100.0,8100.0
2663,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,18000.0,3872,67500.0,519299.77,3.75,2019-03-12,513,61,59,650.0,Líquido,1,18000.0,18000.0
2664,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,18000.0,3872,67500.0,516522.83,3.75,2019-05-01,818,61,59,646.0,Líquido,1,18000.0,18000.0
2665,6425,2019,46,5406,2239,627,532,413,51,188,52,52,1126,1993,399,1240,14040.0,3872,52650.0,402967.3,3.75,2019-05-16,818,61,59,533.0,Líquido,1,14040.0,14040.0
2666,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,520724.13,3.99,2019-04-02,611,147,146,652.0,Líquido,1,17000.0,17000.0
2667,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,519754.16,3.99,2019-08-14,592,147,146,650.0,Líquido,1,17000.0,17000.0
2668,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,525302.65,3.99,2019-02-08,579,147,146,654.0,Líquido,1,17000.0,17000.0
2669,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,523735.78,3.99,2019-02-26,579,147,146,655.0,Líquido,1,17000.0,17000.0
2670,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,521999.33,3.99,2019-07-10,705,147,146,673.0,Líquido,1,17000.0,17000.0
2671,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,522684.41,3.99,2019-06-12,616,147,146,653.0,Líquido,1,17000.0,17000.0
2672,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,519048.73,3.99,2019-05-03,818,147,146,650.0,Líquido,1,17000.0,17000.0
2673,6425,2019,8,5406,2239,627,532,413,80,81,335,8,1126,1993,399,1240,17000.0,3872,67830.0,519462.49,3.99,2019-05-24,818,147,146,650.0,Líquido,1,17000.0,17000.0
2674,6425,2019,8,5406,2239,627,532,413,8,350,371,231,244,3798,339,256,25872.0,2485,81755.52,631661.13,3.16,2019-01-17,695,313,311,762.0,Sólido,1,25872.0,25872.0
2675,6425,2019,8,5406,2239,627,532,413,8,350,371,231,244,3798,339,256,34496.0,2485,109007.36,842214.84,3.16,2019-01-17,695,313,311,972.0,Sólido,1,34496.0,34496.0
2676,6425,2019,8,5406,2239,627,532,413,8,350,371,231,244,3798,339,256,112000.0,2485,300160.0,2317637.41,2.68,2019-02-22,579,313,311,1262.0,Sólido,1,112000.0,112000.0
2677,6425,2019,8,5406,2239,627,532,413,8,350,371,231,244,3798,339,256,60368.0,2485,190762.88,1469223.27,3.16,2019-06-11,616,313,311,1177.0,Sólido,1,60368.0,60368.0
2678,6425,2019,8,5406,2239,627,532,413,8,350,371,231,244,3798,339,256,208000.0,2485,557440.0,4279411.14,2.68,2019-03-28,513,313,311,1458.0,Sólido,1,208000.0,208000.0
2679,6425,2019,1,5406,2239,627,532,413,9,350,601,504,244,3798,339,256,42000.0,2485,118860.0,910776.64,2.83,2019-08-09,592,476,110,1042.0,Sólido,1,42000.0,42000.0
2680,6425,2019,8,5406,2239,627,532,413,9,350,601,504,244,3798,339,256,42000.0,2485,118860.0,920298.51,2.83,2019-02-15,579,476,63,1051.0,Sólido,1,42000.0,42000.0
2681,6425,2019,10,5406,2239,627,532,413,4,48,601,504,244,3798,339,256,14000.0,2485,36400.0,279391.11,2.6,2019-07-15,705,476,110,410.0,Sólido,1,14000.0,14000.0
2682,6425,2019,10,5406,2239,627,532,413,4,48,601,504,244,3798,339,256,42000.0,2485,109200.0,836752.64,2.6,2019-07-29,705,476,110,966.0,Sólido,1,42000.0,42000.0
2683,6425,2019,10,5406,2239,627,532,413,4,48,601,504,244,3798,339,256,56000.0,2485,145600.0,1114719.42,2.6,2019-05-07,818,476,110,1141.0,Sólido,1,56000.0,56000.0
2684,6425,2019,10,669,2239,627,532,413,19,48,601,504,244,3798,339,256,56000.0,2485,159600.0,1233104.71,2.85,2019-01-16,695,476,63,1158.0,Sólido,1,56000.0,56000.0
2685,6425,2019,10,669,2239,627,532,413,19,48,601,504,244,3798,339,256,56000.0,2485,151200.0,1170697.75,2.7,2019-02-14,579,476,63,1147.0,Sólido,1,56000.0,56000.0
2686,6425,2019,10,5406,2239,627,532,413,4,48,601,504,244,3798,339,256,56000.0,2485,145600.0,1111360.43,2.6,2019-04-30,611,476,15,1141.0,Sólido,1,56000.0,56000.0
2687,6425,2019,1,5406,2239,627,532,413,33,350,8,8,1264,3798,16,16,8000.0,2485,23560.0,183768.0,2.945,2019-07-24,705,5,2,310.0,Sólido,1,8000.0,8000.0
2688,6425,2019,4,5406,2239,627,532,413,33,350,238,238,1264,3798,339,256,6000.0,2485,18000.0,138007.08,3.0,2019-07-17,705,373,69,269.0,Sólido,1,6000.0,6000.0
2689,6425,2019,2,5406,2239,627,532,413,33,350,63,63,1264,3798,339,256,7000.0,2485,21000.0,161910.0,3.0,2019-06-24,616,373,69,292.0,Sólido,1,7000.0,7000.0
2690,6425,2019,2,5406,2239,627,532,413,3,350,8,8,2290,3798,339,256,3200.0,2485,10240.0,78650.06,3.2,2019-03-27,513,91,9,190.0,Sólido,1,3200.0,3200.0
2691,6425,2019,11,5406,2239,627,532,413,16,350,669,637,2290,3798,702,1192,9360.0,2485,41652.0,319659.11,4.45,2019-04-03,611,297,228,450.0,Sólido,1,9360.0,9360.0
2692,6425,2019,11,5406,2239,627,532,413,16,350,669,637,2290,3798,702,1192,1250.0,2485,5000.0,38372.6,4.0,2019-04-03,611,297,228,107.0,Sólido,1,1250.0,1250.0
2693,6425,2019,11,5406,2239,627,532,413,16,350,669,637,2290,3798,702,1192,10610.0,2485,48018.8,370139.95,4.525805843543827,2019-07-03,705,297,228,500.0,Sólido,1,10610.0,10610.0
2694,6425,2019,11,5406,2239,627,532,413,16,350,669,637,2290,3798,702,1192,9360.0,2485,42868.8,330478.58,4.58,2019-06-28,616,297,228,460.0,Sólido,1,9360.0,9360.0
2695,6425,2019,11,5406,2239,627,532,413,16,350,669,637,2290,3798,702,1192,9360.0,2485,42868.8,328044.06,4.58,2019-05-02,818,297,228,460.0,Sólido,1,9360.0,9360.0
2696,6425,2019,11,5406,2239,627,532,413,16,350,669,637,2290,3798,702,1192,9360.0,2485,42868.8,328457.32,4.58,2019-05-23,818,297,228,458.0,Sólido,1,9360.0,9360.0
2697,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20079.0,3872,75898.62,582666.12,3.78,2019-04-03,611,297,228,713.0,Líquido,1,20079.0,20079.0
2698,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20118.0,3872,76046.04,583797.84,3.78,2019-04-04,611,297,228,714.0,Líquido,1,20118.0,20118.0
2699,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20134.0,3872,76106.52,584262.14,3.7800000000000002,2019-04-04,611,297,228,716.0,Líquido,1,20134.0,20134.0
2700,6425,2019,16,5406,2239,627,532,413,79,188,669,637,2290,3798,702,1192,20086.0,3872,85365.5,650689.13,4.25,2019-04-26,611,297,228,785.0,Líquido,1,20086.0,20086.0
2701,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20118.0,3872,76046.04,580313.41,3.78,2019-04-30,611,297,228,710.0,Líquido,1,20118.0,20118.0
2702,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20063.0,3872,75838.14,587367.91,3.78,2019-01-08,695,297,228,717.0,Líquido,1,20063.0,20063.0
2703,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20079.0,3872,75898.62,586108.88,3.78,2019-01-25,695,297,228,716.0,Líquido,1,20079.0,20079.0
2704,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20104.0,3872,75993.12,586903.23,3.78,2019-01-25,695,297,228,717.0,Líquido,1,20104.0,20104.0
2705,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20118.0,3872,76046.04,587311.93,3.78,2019-01-25,695,297,228,717.0,Líquido,1,20118.0,20118.0
2706,6425,2019,16,5406,2239,627,532,413,79,188,669,637,2290,3798,702,1192,15120.0,3872,64260.0,496857.68,4.25,2019-01-30,695,297,228,627.0,Líquido,1,15120.0,15120.0
2707,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20110.0,3872,76015.8,590068.85,3.7800000000000002,2019-02-11,579,297,228,720.0,Líquido,1,20110.0,20110.0
2708,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20149.0,3872,76163.22,591224.61,3.7800000000000002,2019-02-11,579,297,228,721.0,Líquido,1,20149.0,20149.0
2709,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20157.0,3872,76193.46,589562.9,3.7800000000000002,2019-02-27,579,297,228,720.0,Líquido,1,20157.0,20157.0
2710,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20189.0,3872,76314.42,590498.85,3.78,2019-02-27,579,297,228,721.0,Líquido,1,20189.0,20189.0
2711,6425,2019,16,5406,2239,627,532,413,79,188,669,637,2290,3798,702,1192,20079.0,3872,87142.86,672459.66,4.34,2019-06-04,616,297,228,803.0,Líquido,1,20079.0,20079.0
2712,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20008.0,3872,75630.24,583227.13,3.7800000000000002,2019-06-13,616,297,228,713.0,Líquido,1,20008.0,20008.0
2713,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,19945.0,3872,75392.1,581390.7,3.7800000000000002,2019-06-13,616,297,228,711.0,Líquido,1,19945.0,19945.0
2714,6425,2019,16,5406,2239,627,532,413,79,188,669,637,2290,3798,702,1192,15120.0,3872,64260.0,494763.44,4.25,2019-03-07,513,297,228,625.0,Líquido,1,15120.0,15120.0
2715,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20110.0,3872,76015.8,584890.65,3.7800000000000002,2019-03-20,513,297,228,715.0,Líquido,1,20110.0,20110.0
2716,6425,2019,16,5406,2239,627,532,413,79,188,669,637,2290,3798,702,1192,15120.0,3872,65620.8,502781.32,4.34,2019-05-23,818,297,228,633.0,Líquido,1,15120.0,15120.0
2717,6425,2019,16,5406,2239,627,532,413,79,188,669,637,2290,3798,702,1192,20024.0,3872,86904.16,666188.17,4.34,2019-05-23,818,297,228,796.0,Líquido,1,20024.0,20024.0
2718,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20102.0,3872,75985.56,582488.59,3.78,2019-05-29,818,297,228,714.0,Líquido,1,20102.0,20102.0
2719,6425,2019,32,5406,2239,627,532,413,79,188,335,71,2290,3798,702,1192,20039.0,3872,75747.42,580663.06,3.78,2019-05-29,818,297,228,712.0,Líquido,1,20039.0,20039.0
2720,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,273047.61,2.35,2019-04-30,611,160,4,405.0,Líquido,1,15200.0,15200.0
2721,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274923.98,2.35,2019-06-12,616,160,4,405.0,Líquido,1,15200.0,15200.0
2722,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274301.02,2.35,2019-04-01,611,160,28,405.0,Líquido,1,15200.0,15200.0
2723,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274301.02,2.35,2019-04-01,611,160,28,405.0,Líquido,1,15200.0,15200.0
2724,6425,2019,15,5406,2239,627,532,413,70,156,87,87,623,1993,578,660,2160.0,3872,5682.3,43554.77,2.6306944444444444,2019-08-14,592,160,28,118.0,Líquido,1,2160.0,2160.0
2725,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274063.49,2.35,2019-08-21,592,160,28,405.0,Líquido,1,15200.0,15200.0
2726,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274063.49,2.35,2019-08-21,592,160,28,405.0,Líquido,1,15200.0,15200.0
2727,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,276631.4,2.35,2019-01-31,695,160,28,407.0,Líquido,1,15200.0,15200.0
2728,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,276631.4,2.35,2019-01-31,695,160,28,407.0,Líquido,1,15200.0,15200.0
2729,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,276569.6,2.35,2019-02-14,579,160,28,407.0,Líquido,1,15200.0,15200.0
2730,6425,2019,15,5406,2239,627,532,413,70,156,87,87,623,1993,578,660,1728.0,3872,4220.05,32653.52,2.442158564814815,2019-02-20,579,160,28,95.0,Líquido,1,1728.0,1728.0
2731,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274890.76,2.35,2019-07-15,705,160,28,405.0,Líquido,1,15200.0,15200.0
2732,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35870.0,274835.22,2.3598684210526315,2019-07-19,705,160,28,405.0,Líquido,1,15200.0,15200.0
2733,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,273685.93,2.35,2019-07-19,705,160,28,405.0,Líquido,1,15200.0,15200.0
2734,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,274923.98,2.35,2019-06-12,616,160,28,405.0,Líquido,1,15200.0,15200.0
2735,6425,2019,15,5406,2239,627,532,413,70,156,87,87,623,1993,578,660,960.0,3872,1929.65,14866.89,2.0100520833333335,2019-03-06,513,160,28,60.0,Líquido,1,960.0,960.0
2736,6425,2019,15,5406,2239,627,532,413,70,156,87,87,623,1993,578,660,15200.0,3872,29045.95,223783.07,1.9109177631578949,2019-03-06,513,160,28,354.0,Líquido,1,15200.0,15200.0
2737,6425,2019,15,5406,2239,627,532,413,70,156,87,87,623,1993,578,660,15200.0,3872,29045.95,223783.07,1.9109177631578949,2019-03-06,513,160,28,354.0,Líquido,1,15200.0,15200.0
2738,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,273501.97,2.35,2019-05-03,818,160,28,405.0,Líquido,1,15200.0,15200.0
2739,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,273488.04,2.35,2019-05-08,818,160,28,405.0,Líquido,1,15200.0,15200.0
2740,6425,2019,51,5406,2239,627,532,413,70,156,100,100,623,1993,578,660,15200.0,3872,35720.0,273821.66,2.35,2019-05-23,818,160,28,405.0,Líquido,1,15200.0,15200.0
2741,6425,2019,1,5406,123,47,532,47,12,56,156,156,1264,3798,1058,972,16800.0,3872,21048.13,161691.1,1.252864880952381,2019-08-01,592,229,225,291.0,Líquido,1,16800.0,16800.0
2742,6425,2019,10,5406,123,47,532,47,12,56,69,69,1264,3798,1058,972,12600.0,3872,16655.23,128681.8,1.3218436507936508,2019-01-15,695,229,225,259.0,Líquido,1,12600.0,12600.0
2743,6425,2019,10,5406,123,47,532,47,12,56,69,69,1264,3798,1058,972,16800.0,3872,21218.44,163583.56,1.263002380952381,2019-06-10,616,229,225,294.0,Líquido,1,16800.0,16800.0
2744,6425,2019,14,5406,123,47,532,47,26,56,40,40,1264,3798,1227,551,14976.0,3872,18720.0,143097.74,1.25,2019-04-30,611,187,168,275.0,Líquido,1,14976.0,14976.0
2745,6425,2019,14,5406,123,47,532,47,26,56,40,40,1264,3798,1227,551,11648.0,3872,14560.0,111655.84,1.25,2019-08-14,592,187,168,245.0,Líquido,1,11648.0,11648.0
2746,6425,2019,14,5406,123,47,532,47,26,56,40,40,1264,3798,1227,551,11648.0,3872,14560.0,112892.71,1.25,2019-02-12,579,187,168,243.0,Líquido,1,11648.0,11648.0
2747,6425,2019,14,5406,123,47,532,47,26,56,40,40,1264,3798,1227,551,14976.0,3872,18720.0,144063.69,1.25,2019-07-08,705,187,168,274.0,Líquido,1,14976.0,14976.0
2748,6425,2019,14,5406,123,47,532,47,26,56,40,40,1264,3798,1227,551,14976.0,3872,18720.0,144073.99,1.25,2019-06-20,616,187,168,274.0,Líquido,1,14976.0,14976.0
2749,6425,2019,14,5406,123,47,532,47,26,56,40,40,1264,3798,1227,551,11648.0,3872,14560.0,112014.88,1.25,2019-03-13,513,187,168,242.0,Líquido,1,11648.0,11648.0
2750,6425,2019,4,5406,123,47,532,47,9,56,371,231,2290,3798,106,76,16800.0,3872,17472.0,134628.22,1.04,2019-03-05,513,34,15,256.0,Líquido,1,16800.0,16800.0
2751,6425,2019,1,5406,2239,627,532,7,7,96,371,140,1126,1993,507,1240,12000.0,2485,57959.99,444605.29,4.829999166666666,2019-07-16,705,313,311,575.0,Sólido,1,12000.0,12000.0
2752,6425,2019,5,5406,2239,627,532,7,7,96,184,184,2290,3798,507,1240,306.0,2485,1964.52,15075.71,6.42,2019-04-08,611,442,115,60.0,Sólido,1,306.0,306.0
2753,6425,2019,5,5406,2239,627,532,7,7,96,184,184,2290,3798,507,1240,135.0,2485,866.7,6643.0,6.42,2019-08-09,592,442,115,35.0,Sólido,1,135.0,135.0
2754,6425,2019,3,5406,2239,627,532,38,3,96,546,546,1126,1993,72,164,375.0,2485,2347.36,18126.92,6.259626666666667,2019-01-31,695,531,17,66.0,Sólido,1,375.0,375.0
2755,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,668297.75,4.38,2019-04-23,611,531,287,799.0,Sólido,1,19950.0,19950.0
2756,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,675124.83,4.38,2019-01-28,695,531,287,806.0,Sólido,1,19950.0,19950.0
2757,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,675124.83,4.38,2019-01-30,695,531,287,806.0,Sólido,1,19950.0,19950.0
2758,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,678018.89,4.38,2019-02-12,579,531,287,809.0,Sólido,1,19950.0,19950.0
2759,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,676565.74,4.38,2019-02-21,579,531,287,807.0,Sólido,1,19950.0,19950.0
2760,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,672342.62,4.38,2019-03-22,513,531,287,803.0,Sólido,1,19950.0,19950.0
2761,6425,2019,23,669,2239,627,532,38,23,350,546,546,244,3798,507,319,19950.0,2485,87381.0,668663.88,4.38,2019-05-06,818,531,287,799.0,Sólido,1,19950.0,19950.0
2762,6425,2019,1,5406,2239,627,532,38,1,96,69,69,1264,3798,339,256,1950.0,2485,13065.0,100861.8,6.7,2019-06-28,616,28,4,231.0,Sólido,1,1950.0,1950.0
2763,6425,2019,23,669,2239,627,532,38,23,350,546,546,2290,3798,507,319,18900.0,2485,82782.0,633966.91,4.38,2019-05-28,818,531,287,766.0,Sólido,1,18900.0,18900.0
2764,6425,2019,23,669,2239,627,532,38,23,350,546,546,2290,3798,507,319,19950.0,2485,87381.0,669187.29,4.38,2019-05-28,818,531,287,801.0,Sólido,1,19950.0,19950.0
